,id,title,popularity,overview,tagline,keywords,cast,genres,combined
1492,1942,Bunny Lake Is Missing,11.74416,woman reports young daughter ever existed evidence,one admitted ticking,babysnatching,laurenceolivier carollynley keirdullea martitahunt annamassey cliverevill finlaycurrie noëlcoward luciemannheim adriennecorri megsjenkins delphilawrence jillmelford suzanneneve richardwattis sukyappleby victormaddern danjackson percyherbert,thriller mystery,woman reports young daughter ever existed evidence one admitted ticking babysnatching laurenceolivier carollynley keirdullea martitahunt annamassey cliverevill finlaycurrie noëlcoward luciemannheim adriennecorri megsjenkins delphilawrence jillmelford suzanneneve richardwattis sukyappleby victormaddern danjackson percyherbert thriller mystery
1493,3040,Night Watch,8.803869,others dark among light night possessing various,night watch darkness,subway airplane owl todfeind fight witch blood moscow guard,konstantinkhabenskiy vladimirmenshov galinatyunina mariyaporoshina zhannafriske viktorverzhbitskiy rimmamarkova mariyamironova dmitriymartynov valeriyzolotukhin annadubrovskaya annaslyusareva ilyalagutenko yuriykutsenko alekseychadov aleksandrsamoylenko alekseimaklakov konstantinmurzenko,fantasy action thriller,others dark among light night possessing various night watch darkness subway airplane owl todfeind fight witch blood moscow guard konstantinkhabenskiy vladimirmenshov galinatyunina mariyaporoshina zhannafriske viktorverzhbitskiy rimmamarkova mariyamironova dmitriymartynov valeriyzolotukhin annadubrovskaya annaslyusareva ilyalagutenko yuriykutsenko alekseychadov aleksandrsamoylenko alekseimaklakov konstantinmurzenko fantasy action thriller
1494,2926,The Three Musketeers,11.811966,dartagnan king must also juggle affairs cardinal,fun one,louis xiii fight affair extramarital france,michaelyork oliverreed richardchamberlain frankfinlay fayedunaway raquelwelch christopherlee geraldinechaplin jeanpierrecassel spikemilligan charltonheston simonward georgeswilson roykinnear jossackland sybildanning michaelgothard nicolecalfan gittydjamal ángeldelpozo rodneybewes gretchenfranklin,action adventure comedy drama,dartagnan king must also juggle affairs cardinal fun one louis xiii fight affair extramarital france michaelyork oliverreed richardchamberlain frankfinlay fayedunaway raquelwelch christopherlee geraldinechaplin jeanpierrecassel spikemilligan charltonheston simonward georgeswilson roykinnear jossackland sybildanning michaelgothard nicolecalfan gittydjamal ángeldelpozo rodneybewes gretchenfranklin action adventure comedy drama
1495,4710,Masculin Féminin,3.774605,film stars french new wave icon jeanpierre,jeanluc godards swinging,movement bisexuality trois a students menage,jeanpierreléaud chantalgoya marlènejobert micheldebord catherineisabelleduport yvesafonso henriattal brigittebardot,drama romance,film stars french new wave icon jeanpierre jeanluc godards swinging movement bisexuality trois a students menage jeanpierreléaud chantalgoya marlènejobert micheldebord catherineisabelleduport yvesafonso henriattal brigittebardot drama romance
1496,4974,Five Times Two,4.545971,gilles marion tense dinner party giving birth,,spouse wedding exgattin divorce relationship in of ones pregnancy and falling marriage birth neglect vacation love,valeriabrunitedeschi stéphanefreiss géraldinepailhas françoisefabian antoinechappey michaellonsdale marcruchmann jasontavassoli jeanpolbrissart elianekherris yannisbelkacem sylviedebrun jeanneisser ninonbrétécher mariemadeleinefouquet pierrechollet,drama romance,gilles marion tense dinner party giving birth  spouse wedding exgattin divorce relationship in of ones pregnancy and falling marriage birth neglect vacation love valeriabrunitedeschi stéphanefreiss géraldinepailhas françoisefabian antoinechappey michaellonsdale marcruchmann jasontavassoli jeanpolbrissart elianekherris yannisbelkacem sylviedebrun jeanneisser ninonbrétécher mariemadeleinefouquet pierrechollet drama romance
1497,258,Bed and Board,11.975019999999999,gotten married yet things fall apart board,,couple 1970s fetish infidelity routine independent japanese jobhopping paris married music adultery film life of restaurant spouse divorce brothel teacher daily pregnancy marriage violin neglect extramarital planning relationship ones crisis affair expensive,jeanpierreléaud claudejade danielceccaldi claireduhamel hirokoberghauer danielboulanger silvanablasi barbaralaage claudevéga danièlegirard marieirakane philippeléotard françoistruffaut jacquesrobiolles jacquesjouanneau christophevesque pierremaguelon guypiérauld annickasty yvonlec pierrefabre billykearns mariannepiketti mariededieu jacquesrispal christiandetillière,comedy drama romance,gotten married yet things fall apart board  couple 1970s fetish infidelity routine independent japanese jobhopping paris married music adultery film life of restaurant spouse divorce brothel teacher daily pregnancy marriage violin neglect extramarital planning relationship ones crisis affair expensive jeanpierreléaud claudejade danielceccaldi claireduhamel hirokoberghauer danielboulanger silvanablasi barbaralaage claudevéga danièlegirard marieirakane philippeléotard françoistruffaut jacquesrobiolles jacquesjouanneau christophevesque pierremaguelon guypiérauld annickasty yvonlec pierrefabre billykearns mariannepiketti mariededieu jacquesrispal christiandetillière comedy drama romance
1498,8016,Germany Year Zero,2.6661040000000003,germany place postwar film paisà year zero,desolated people country,german postwar nazis berlin foreign period child,edmundmoeschke ernstpittschau ingetraudhinze franzottokrüger erichgühne heidiblänkner joherbst barbarahintz karlkrüger alexandramanys christlmerker gabyraak ingerocklitz hanssangen babsischultzreckewell franzvontreuberg,war drama,germany place postwar film paisà year zero desolated people country german postwar nazis berlin foreign period child edmundmoeschke ernstpittschau ingetraudhinze franzottokrüger erichgühne heidiblänkner joherbst barbarahintz karlkrüger alexandramanys christlmerker gabyraak ingerocklitz hanssangen babsischultzreckewell franzvontreuberg war drama
1499,4235,The Sicilian Clan,4.8443510000000005,mobsters american friend tony nicosia suggests santet,behind every gun,juwelry heist,jeangabin alaindelon linoventura irinademick elisacegani marcporel daniellevolle jacquesduby karenblanguernon philippebaronnet gérardbuhr yvesbrainville edwardmeeks sallynesbitt amedeonazzari andrépousse,crime,mobsters american friend tony nicosia suggests santet behind every gun juwelry heist jeangabin alaindelon linoventura irinademick elisacegani marcporel daniellevolle jacquesduby karenblanguernon philippebaronnet gérardbuhr yvesbrainville edwardmeeks sallynesbitt amedeonazzari andrépousse crime
1500,26,Walk on Water,1.7099959999999998,axel challenges eyals values two men set,met hate enemy,chauffeur mossad middle neonazi semitism berlin israel east sea background anti suicide germany dead nazi conflict kibbutz mission,liorashkenazi knutberger carolinepeters gideonshemer carolaregnier hannszischler ernestlenart,drama,axel challenges eyals values two men set met hate enemy chauffeur mossad middle neonazi semitism berlin israel east sea background anti suicide germany dead nazi conflict kibbutz mission liorashkenazi knutberger carolinepeters gideonshemer carolaregnier hannszischler ernestlenart drama
1501,2026,Hostage,9.686638,– police officer wracked negotiator must negotiate,every second counts,operation kidnapping situation hostage fbi home invasion negotiator police,brucewillis kevinpollak jimmybennett michellehorn benfoster jonathantucker marshallallman serenascottthomas rumerwillis marjeanholden kathrynjoosten kimcoates artlafleur glennmorshower,mystery drama thriller crime,– police officer wracked negotiator must negotiate every second counts operation kidnapping situation hostage fbi home invasion negotiator police brucewillis kevinpollak jimmybennett michellehorn benfoster jonathantucker marshallallman serenascottthomas rumerwillis marjeanholden kathrynjoosten kimcoates artlafleur glennmorshower mystery drama thriller crime
1502,3115,Godzilla vs. The Sea Monster,2.099352,godzilla south seas several teenagers 7th film,,kaiju godzilla frankenstein,akiratakarada kumimizuno chôtarôtôgin hideosunazuka tôruwatanabe tôruibuki akihikohirata juntazaki ikiosawamura yukobambi yokobambi hideyoamamoto hisayaitô tadashiokabe kazuosuzuki shôichihirose chiekonakakita norikohonma yutakasada wataruômae kenichirômaruyama shigekiishida hideoshibuya haruonakajima yûsekita yûsekita,fantasy action sciencefiction foreign,godzilla south seas several teenagers 7th film  kaiju godzilla frankenstein akiratakarada kumimizuno chôtarôtôgin hideosunazuka tôruwatanabe tôruibuki akihikohirata juntazaki ikiosawamura yukobambi yokobambi hideyoamamoto hisayaitô tadashiokabe kazuosuzuki shôichihirose chiekonakakita norikohonma yutakasada wataruômae kenichirômaruyama shigekiishida hideoshibuya haruonakajima yûsekita yûsekita fantasy action sciencefiction foreign
1503,6593,Godzilla vs. Mechagodzilla II,2.13239,remote japanese island fresh pteranodon egg united,fight,self container android psychic creature egg kaiju gojira feature sibling giant esp robot tokusatsu sacrifice monster rodan pterodactyl,masahirotakashima ryokosano megumiodaka yûsukekawazu akiranakao kôichiueda leomeneghetti kenjisahara shinobunakayama sayakaosawa keikoimamura,action drama fantasy foreign sciencefiction,remote japanese island fresh pteranodon egg united fight self container android psychic creature egg kaiju gojira feature sibling giant esp robot tokusatsu sacrifice monster rodan pterodactyl masahirotakashima ryokosano megumiodaka yûsukekawazu akiranakao kôichiueda leomeneghetti kenjisahara shinobunakayama sayakaosawa keikoimamura action drama fantasy foreign sciencefiction
1504,1918,Or (My Treasure),0.787469,ruthie ors shes perhaps beyond help choices,,escort service prostitute mother director relationship woman teacher aviv prostitution tel daughter,ronitelkabetz danaivgy mesharcohen katiazinbris shmueledelman,drama,ruthie ors shes perhaps beyond help choices  escort service prostitute mother director relationship woman teacher aviv prostitution tel daughter ronitelkabetz danaivgy mesharcohen katiazinbris shmueledelman drama
1505,1093,Elevator to the Gallows,5.1847010000000004,postman always rings twice jeanne moreau gives,frantic love excitement,industry defense paris evidence suicide elevator photographic film car murder benz of motel race secret attempt planned hearing suspicion photography pretended camera blackout noir french mercedes arms deal microfilm love,jeannemoreau mauriceronet georgespoujouly yoribertin linoventura ivánpetrovich elgaandersen jeanwall gérarddarrieu michelinebona charlesdenner félixmarten hubertdeschamps jacqueshilling marceljournet françoisjoux jeanclaudebrialy gisèlegrandpré jacquelinestaup marcelcuvelier nicolasbataille pierrefrag christianbrocard marcelbernier guyhenry rogerjacquet alicereichen,drama thriller crime,postman always rings twice jeanne moreau gives frantic love excitement industry defense paris evidence suicide elevator photographic film car murder benz of motel race secret attempt planned hearing suspicion photography pretended camera blackout noir french mercedes arms deal microfilm love jeannemoreau mauriceronet georgespoujouly yoribertin linoventura ivánpetrovich elgaandersen jeanwall gérarddarrieu michelinebona charlesdenner félixmarten hubertdeschamps jacqueshilling marceljournet françoisjoux jeanclaudebrialy gisèlegrandpré jacquelinestaup marcelcuvelier nicolasbataille pierrefrag christianbrocard marcelbernier guyhenry rogerjacquet alicereichen drama thriller crime
1506,438,Cube Zero,8.758493,cube film deadly trying zero woman suffer,every nightmare beginning,mathematics murder parallel numbers world riddle violence,zacharybennett stephaniemoore michaelriley martinroach davidhuband mikenugnahrgang richardmcmillan joshuapeace terrihawkes tonymunch diegoklattenhoff,mystery sciencefiction thriller,cube film deadly trying zero woman suffer every nightmare beginning mathematics murder parallel numbers world riddle violence zacharybennett stephaniemoore michaelriley martinroach davidhuband mikenugnahrgang richardmcmillan joshuapeace terrihawkes tonymunch diegoklattenhoff mystery sciencefiction thriller
